endpoint,status_code,success,matched_key_path,example_value
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[248].monthly_diff,-3577
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[248].monthly_diff_percent,-3.860557983918839
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[249].monthly_diff,-3895
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[249].monthly_diff_percent,-4.197560134494353
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[250].monthly_diff,-4130
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[250].monthly_diff_percent,-4.4455926201009675
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[251].monthly_diff,-4167
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[251].monthly_diff_percent,-4.480163423287818
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[252].monthly_diff,-4465
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[252].monthly_diff_percent,-4.795815342312732
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[253].monthly_diff,-4694
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[253].monthly_diff_percent,-5.04189044038668
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[254].monthly_diff,-7046
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[254].monthly_diff_percent,-7.396132933050616
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[255].monthly_diff,-8828
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[255].monthly_diff_percent,-9.103283286586372
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[256].monthly_diff,-10116
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[256].monthly_diff_percent,-10.30226495030145
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[257].monthly_diff,-11228
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[257].monthly_diff_percent,-11.328255057256722
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[258].monthly_diff,-4686
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[258].monthly_diff_percent,-5.082319255547603
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[259].monthly_diff,-4857
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[259].monthly_diff_percent,-5.278028319007205
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[260].monthly_diff,-5192
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[260].monthly_diff_percent,-5.649188853950188
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[261].monthly_diff,-5409
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[261].monthly_diff_percent,-5.908634099449445
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[262].monthly_diff,-5257
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[262].monthly_diff_percent,-5.7510748394578215
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[263].monthly_diff,-5105
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[263].monthly_diff_percent,-5.593110777557437
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[264].monthly_diff,-4955
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[264].monthly_diff_percent,-5.441765965625171
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[265].monthly_diff,-4941
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[265].monthly_diff_percent,-5.430565477826015
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[266].monthly_diff,-4931
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[266].monthly_diff_percent,-5.422017945109078
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[267].monthly_diff,-4824
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[267].monthly_diff_percent,-5.312424289143889
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[268].monthly_diff,-4383
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[268].monthly_diff_percent,-4.845556857629292
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[269].monthly_diff,-4463
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[269].monthly_diff_percent,-4.9376569639439305
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[270].monthly_diff,-4543
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[270].monthly_diff_percent,-5.029893711248893
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[271].monthly_diff,-4440
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[271].monthly_diff_percent,-4.922612976185197
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[272].monthly_diff,-4294
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[272].monthly_diff_percent,-4.76957424829777
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[273].monthly_diff,-4237
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[273].monthly_diff_percent,-4.715164869406515
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[274].monthly_diff,-4078
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[274].monthly_diff_percent,-4.5475327571787005
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[275].monthly_diff,-3140
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[275].monthly_diff_percent,-3.5178919536624162
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[276].monthly_diff,-2892
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[276].monthly_diff_percent,-3.246592873661286
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[277].monthly_diff,-2644
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[277].monthly_diff_percent,-2.9742286016401
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[278].monthly_diff,-2185
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[278].monthly_diff_percent,-2.461389417715245
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[279].monthly_diff,-1924
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[279].monthly_diff_percent,-2.165618000292651
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[280].monthly_diff,-1481
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[280].monthly_diff_percent,-1.6708597989552896
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[281].monthly_diff,-1013
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[281].monthly_diff_percent,-1.1458498291971133
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[282].monthly_diff,448
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[282].monthly_diff_percent,0.507821355701655
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[283].monthly_diff,878
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[283].monthly_diff_percent,0.9960520942052002
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[284].monthly_diff,1308
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[284].monthly_diff_percent,1.4850810663517873
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[285].monthly_diff,2092
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[285].monthly_diff_percent,2.3803292864701264
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[286].monthly_diff,3058
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[286].monthly_diff_percent,3.494218200100553
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[287].monthly_diff,3972
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[287].monthly_diff_percent,4.556822614322098
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[288].monthly_diff,4740
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[288].monthly_diff_percent,5.466182321397682
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[289].monthly_diff,5909
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[289].monthly_diff_percent,6.860161374586406
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[290].monthly_diff,6106
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[290].monthly_diff_percent,7.08747330299935
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[291].monthly_diff,6375
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[291].monthly_diff_percent,7.398338130164331
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[292].monthly_diff,6779
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[292].monthly_diff_percent,7.873403019744483
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[293].monthly_diff,7170
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[293].monthly_diff_percent,8.332945934638092
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[294].monthly_diff,7296
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[294].monthly_diff_percent,8.482438701126574
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[295].monthly_diff,7301
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[295].monthly_diff_percent,8.491312135098044
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[296].monthly_diff,7442
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[296].monthly_diff_percent,8.646350106307583
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[297].monthly_diff,7820
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[297].monthly_diff_percent,9.101066058377171
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[298].monthly_diff,8016
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[298].monthly_diff_percent,9.345162456136261
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[299].monthly_diff,8159
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[299].monthly_diff_percent,9.51420308783059
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[300].monthly_diff,8301
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[300].monthly_diff_percent,9.682160144631714
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[301].monthly_diff,8399
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[301].monthly_diff_percent,9.80939478171498
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[302].monthly_diff,8409
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[302].monthly_diff_percent,9.823942427888827
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[303].monthly_diff,8338
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[303].monthly_diff_percent,9.682064144545857
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[304].monthly_diff,8637
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[304].monthly_diff_percent,10.02134917504003
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[305].monthly_diff,8466
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[305].monthly_diff_percent,9.815310771799242
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[306].monthly_diff,8134
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[306].monthly_diff_percent,9.394128381031576
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[307].monthly_diff,7802
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[307].monthly_diff_percent,8.976173218743888
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[308].monthly_diff,7314
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[308].monthly_diff_percent,8.3918490981688
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[309].monthly_diff,7056
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[309].monthly_diff_percent,8.0738731935052
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[310].monthly_diff,3686
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[310].monthly_diff_percent,4.157080344656471
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[311].monthly_diff,3341
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[311].monthly_diff_percent,3.752836250084245
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[312].monthly_diff,2996
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[312].monthly_diff_percent,3.3518303052000356
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[313].monthly_diff,2377
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[313].monthly_diff_percent,2.641727514197757
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[314].monthly_diff,1650
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[314].monthly_diff_percent,1.8217148409035706
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[315].monthly_diff,882
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[315].monthly_diff_percent,0.9677631723320679
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[316].monthly_diff,84
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[316].monthly_diff_percent,0.09184845005740529
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[317].monthly_diff,-986
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[317].monthly_diff_percent,-1.0712268045717266
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[318].monthly_diff,-1321
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[318].monthly_diff_percent,-1.431854148149754
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[319].monthly_diff,-1728
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[319].monthly_diff_percent,-1.8672400937942362
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[320].monthly_diff,-2185
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[320].monthly_diff_percent,-2.352523175314118
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[321].monthly_diff,-2511
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[321].monthly_diff_percent,-2.6938013603106827
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[322].monthly_diff,-2832
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[322].monthly_diff_percent,-3.0350770022184355
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[323].monthly_diff,-3065
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[323].monthly_diff_percent,-3.285700502771137
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[324].monthly_diff,-3868
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[324].monthly_diff_percent,-4.136323291948713
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[325].monthly_diff,-4482
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[325].monthly_diff_percent,-4.78110599078341
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[326].monthly_diff,-4635
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[326].monthly_diff_percent,-4.941733391617712
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[327].monthly_diff,-4727
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[327].monthly_diff_percent,-5.033274769738593
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[328].monthly_diff,-4818
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[328].monthly_diff_percent,-5.123569696711897
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[329].monthly_diff,-4619
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[329].monthly_diff_percent,-4.912732261941481
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[330].monthly_diff,-4898
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[330].monthly_diff_percent,-5.210305725166479
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[331].monthly_diff,-5191
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[331].monthly_diff_percent,-5.495680528500042
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[332].monthly_diff,-5100
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[332].monthly_diff_percent,-5.378441939191968
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[333].monthly_diff,-4460
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[333].monthly_diff_percent,-4.708664576272976
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[334].monthly_diff,-4106
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[334].monthly_diff_percent,-4.334881756756757
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[335].monthly_diff,-3852
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[335].monthly_diff_percent,-4.066680039273234
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[336].monthly_diff,-3346
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[336].monthly_diff_percent,-3.54186514237324
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[337].monthly_diff,-3089
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[337].monthly_diff_percent,-3.2705481265021334
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[338].monthly_diff,-758
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[338].monthly_diff_percent,-0.8207549212811573
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[339].monthly_diff,-713
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[339].monthly_diff_percent,-0.7719207076120259
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[340].monthly_diff,-668
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[340].monthly_diff_percent,-0.7231002381467849
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[341].monthly_diff,-586
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[341].monthly_diff_percent,-0.6345012776646888
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[342].monthly_diff,-336
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[342].monthly_diff_percent,-0.36433032616238725
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[343].monthly_diff,-14
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[343].monthly_diff_percent,-0.015214083894805476
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[344].monthly_diff,654
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[344].monthly_diff_percent,0.7144495788680235
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[345].monthly_diff,1129
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[345].monthly_diff_percent,1.2398690944233346
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[346].monthly_diff,1673
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[346].monthly_diff_percent,1.839735201293203
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[347].monthly_diff,2218
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[347].monthly_diff_percent,2.4423278092826077
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[348].monthly_diff,2741
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[348].monthly_diff_percent,3.0222506450261317
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[349].monthly_diff,2901
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[349].monthly_diff_percent,3.1983506609483703
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[350].monthly_diff,3569
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[350].monthly_diff_percent,3.94464891629917
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[351].monthly_diff,4169
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[351].monthly_diff_percent,4.621029062936443
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[352].monthly_diff,5204
